Inglés,Español,Module,Sección,
25 Minutes,25 minutos,module,Dotdigitalgroup_Email,1
2nd Day Air,2do Día Aéreo,module,Magento_Ups,1
2nd Day Air AM,2do Día Aéreo AM,module,Magento_Ups,1
2nd Day Air AM Letter,2do Día Aéreo AM Carta,module,Magento_Ups,1
2nd Day Air Letter,2do Día Aéreo Carta,module,Magento_Ups,1
2FA,2FA,module,MSP_TwoFactorAuth,1
2hr,2hr,module,Fastly_Cdn,1
2x,2x,module,Fastly_Cdn,1
2YTD,2YTD,module,Magento_Backend,1
3 columns,3 columnas,module,Magento_Theme,1
3 Day Freight,3 Días Carga,module,Magento_Fedex,1
3.5x,3.5x,module,Fastly_Cdn,1
3x,3x,module,Fastly_Cdn,1
40 Minutes,40 Minutos,module,Dotdigitalgroup_Email,1
4hr,4hr,module,Fastly_Cdn,1
4x,4x,module,Fastly_Cdn,1
5 minutes,5 minutos,module,Magento_Reminder,1
50 Minutes,50 minutos,module,Dotdigitalgroup_Email,1
503 Service Unavailable,503 Servicio no disponible,module,Magento_WebsiteRestriction,1
6 Hours,6 Horas,module,Magento_AdminNotification,1
60 Minutes,60 minutos,module,Dotdigitalgroup_Email,1
8hr,8hr,module,Fastly_Cdn,1
"A ""%1"" attribute set name already exists. Create a new name and try again.","Un ""%1"" el nombre del set de atributos ya existe. Cree un nuevo nombre e intente nuevamente.",module,Magento_Eav,1
A balance is needed to save a balance history.,Se necesita un saldo para guardar un historial de saldos.,module,Magento_CustomerBalance,1
A catalog named %catalogName already exists. Please select a different name.,Un catálogo llamado %catalogName ya existe. Por favor seleccione un nombre diferente.,module,Magento_SharedCatalog,1
"A checkout agreement with the ""%1"" specified ID wasn't found. Verify the ID and try again.","Un acuerdo de pago con el ""%1"" no se encontró la ID especificada. Verifique la identificación e intente nuevamente.",module,Magento_CheckoutAgreements,1
A comma separated list of ignored query string parameters. Please reupload VCL after making changes.,Una lista de parametros separada por comas fue ignorada por el query de consulta. Vuelva a cargar VCL después de realizar cambios.,module,Fastly_Cdn,1
A company registration request has been submitted by customer %customer. The account is temporarily locked until you approve or reject this company.,El cliente ha enviado una solicitud de registro de Compañía %customer. La cuenta se bloquea temporalmente hasta que se apruebe o rechace esta compañía.,module,Magento_Company,1
A configuration with this path does not exist or is not sensitive,Una configuración con esta ruta no existe o no es sensible,module,Magento_Deploy,1
"A consumer with ""%1"" ID doesn't exist. Verify the ID and try again.","Un consumidor con ""%1"" ID no existe Verifique el ID e intente nuevamente",module,Magento_Integration,1
"A consumer with ID ""%1"" doesn't exist. Verify the ID and try again.","Un consumidor con ""%1"" ID no existe Verifique el ID e intente nuevamente",module,Magento_Integration,1
A coupon is already applied to the cart. Please remove it to apply another,Ya se ha aplicado un cupón al carrito. Por favor quítelo para aplicar otro,module,Magento_QuoteGraphQl,1
A creditmemo can not be created when an order has a status of %1,No se puede crear un crédito conmemorativo cuando un pedido tiene un estado de %1,module,Magento_Sales,1
A customer group with this name already exists. Enter a different name to create a shared catalog.,Ya existe un grupo de clientes con este nombre. Ingrese un nombre diferente para crear un catálogo compartido.,module,Magento_SharedCatalog,1
A customer ID group is missing. Enter a group and try again.,Falta un ID de grupo de clientes. Ingrese a un grupo e intente nuevamente.,module,Magento_Invitation,1
A customer website ID wasn't specified. The ID must be specified to use the website scope.,No se especificó una identificación del sitio web del cliente. El ID debe especificarse para usar el alcance del sitio web.,module,Magento_Customer,1
A customer with the same email already assigned to company.,Un cliente con el mismo correo electrónico ya fue asignado a la Compañía.,module,Magento_Company,1
A fieldset with the same code alredy exists.,Ya existe un conjunto de campos con el mismo código.,module,Magento_CustomerCustomAttributes,1
A header row is missing for an attribute. Verify the header row and try again.,A header row is missing for an attribute. Verify the header row and try again.,module,Magento_Eav,1
"A joint field with a ""%1"" alias is already declared.","Ya se ha ingresado un campo conjunto con un alias ""%1"".",module,Magento_Eav,1
"A new admin account was created for %first_name, %last_name using %email.","Se creó una nueva cuenta de administrador para %first_name, %last_name using %email.",module,Magento_User,1
A payment method isn't defined for instance purchase. Verify and try again.,No has definido un método de pago para la compra. Verifica e intenta de nuevo.,module,Magento_InstantPurchase,1
A payment method isn't defined. Verify and try again.,No se ha definido un método de pago. Verifica e intenta de nuevo,module,Magento_Multishipping,1
"A public shared catalog already exists. If you proceed, the existing public shared catalog will be converted to a custom catalog. All the companies defined in the existing public shared catalog will be assigned to the new public shared catalog.","Ya existe un Catálogo Compartido Público. Si continúas, el Catálogo Compartido Público existente se convertirá en un Catálogo Personalizado. Todas las Compañías en el Catálogo Compartido Público existente se asignarán al nuevo.",module,Magento_SharedCatalog,1
"A public shared catalog already exists. If you proceed, the existing public shared catalog will be converted to a custom catalog. All the companies defined in the existing public shared catalog will be re-assigned to the new public shared catalog.","Ya existe un Catálogo Compartido Público. Si continúas, el Catálogo Compartido Público existente se convertirá en un Catálogo Personalizado. Todas las Compañías en el Catálogo Compartido Público existente se re asignarán al nuevo.",module,Magento_SharedCatalog,1
A quantity of %1 is greater than you can return.,Una cantidad de %1 es mayor de lo que puedes devolver.,module,Magento_Rma,1
A quantity you're trying to add exceeds the number of products we shipped.,Una cantidad que intenta agregar excede la cantidad de productos que enviamos.,module,Magento_Rma,1
A refund of %refunded_amount has been issued on order #%order_id. This amount has been applied to the company credit.,Un reembolso de %refunded_amount emitido en la orden #%order_id. Este monto se ha aplicado al crédito de la empresa.,module,Magento_CompanyCredit,1
"A row with this email, website, and finance website combination already exists.","Ya existe una fila con esta combinación de correo electrónico, sitio web y sitio web de finanzas.",module,Magento_CustomerFinance,1
A shared catalog is linked to this customer group. You must delete the shared catalog before you can delete this customer group.,Un Catálogo Compartido está vinculado a este Grupo de Clientes. Debe eliminar el catálogo compartido antes de poder eliminar este grupo de clientes.,module,Magento_SharedCatalog,1
A shipment cannot be created when an order has a status of %1,No se puede crear un envío cuando el pedido tiene un estatus de %1,module,Magento_Sales,1
A shop account for this email address already exists. Please enter your shop accounts password to log in without leaving the shop.,Ya existe una cuenta para esta dirección de correo electrónico. Ingrese la contraseña de su cuenta para iniciar sesión sin salir de la tienda.,module,Amazon_Login,1
A user or a team cannot be moved under its child user or team.,Un usuario o un equipo no se pueden mover debajo de su usuario o equipo hijo.,module,Magento_Company,1
A user or a team cannot be moved under itself.,Un usuario o un equipo no pueden moverse por sí mismos.,module,Magento_Company,1
A user with this email address already exists in the system. Enter a different email address to create this user.,Ya existe un usuario con esta dirección de correo electrónico en el sistema. Ingrese una dirección de correo electrónico diferente para crear este usuario.,module,Magento_Company,1
"A user with this email address already exists in the system. If you proceed, the user will be linked to your company.","Ya existe un usuario con esta dirección de correo electrónico en el sistema. Si continúa, el usuario estará vinculado a su Compañía.",module,Magento_Company,1
A user with this email address is already a member of your company.,Un usuario con esta dirección de correo electrónico ya es parte de su Compañía.,module,Magento_Company,1
A valid currency code wasn't entered. Enter a valid %1 currency code and try again.,No se ingresó un código de moneda válido. Ingrese un código de moneda %1 válido e intente nuevamente,module,Magento_GiftWrapping,1
A valid invitation email is missing. Enter and try again.,Falta un email de invitación válido. Ingresa e intenta nuevamente.,module,Magento_Invitation,1
A valid password reset token is missing. Enter and try again.,Falta un token de restablecimiento de contraseña válido. Ingresa e intenta nuevamente.,module,Magento_Customer,1
YY,AA,module,Magento_Braintree,1
Bottom/Right,Abajo/Derecha,module,Magento_Catalog,1
Bottom/Left,Abajo/Izquierda,module,Magento_Catalog,1
Abandoned,Abandonado,module,Dotdigitalgroup_Email,1
Abandoned Cart 1,Carrito Abandonado 1,module,Dotdigitalgroup_Email,1
Abandoned Cart 2,Carrito Abandonado 2,module,Dotdigitalgroup_Email,1
Abandoned Cart 3,Carrito Abandonado 3,module,Dotdigitalgroup_Email,1
Abandoned Cart Exclusion Rule,Regla de exclusión de Carrito Abandonado,module,Dotdigitalgroup_Email,1
Abandoned Cart Limit,Límite de Carrito Abandonado,module,Dotdigitalgroup_Email,1
Abandoned cart limit time,Tiempo límite de Carrito Abandonado,module,Dotdigitalgroup_Email,1
Abandoned Cart Number,Número de Carrito Abandonado,module,Dotdigitalgroup_Email,1
Abandoned Cart Report,Reporte de Carritos Abandonados,module,Dotdigitalgroup_Email,1
Abandoned Product Name,Nombre de Producto Abandonado,module,Dotdigitalgroup_Email,1
Open Links in New Window,Abrir Enlaces en Nueva Ventana,module,Magento_Downloadable,1
Abusive Crawlers,Rastreadores Abusivos,module,Fastly_Cdn,1
Accept credit card and PayPal payments securely.,Acepte pagos con tarjeta de crédito y PayPal de forma segura.,module,Magento_Paypal,1
Accept credit/debit cards and PayPal in your Magento store.<br/>No setup or monthly fees and your customers never leave your store to complete the purchase.,Acepta tarjetas de crédito/débito en tu tienda de Magento.<br/>Sin configuración o tarifas mensuales y sus clientes nunca abandonan su tienda para completar la compra.,module,Magento_Braintree,1
Accept payments with a PCI compliant checkout that keeps customers on your site. (<u>Includes Express Checkout</u>),Acepte pagos con un pago compatible con PCI que mantenga a los clientes en su sitio. (<u>Incluye Express Checkout</u>),module,Magento_Paypal,1
Accept payments with a PCI-compliant checkout that keeps customers on your site. (<u>Includes Express Checkout</u>),Acepte pagos con un pago compatible con PCI que mantenga a los clientes en su sitio. (<u>Incluye Express Checkout</u>),module,Magento_Paypal,1
Accept Rate,Nivel de Aceptación,module,Magento_Invitation,1
Accepted,Aceptado,module,Magento_Invitation,1
Accepted and Purchased,Aceptado y Comprado,module,Magento_Invitation,1
Access Denied.,Acceso Denegado.,module,Magento_Backend,1
FTP Login,Acceso FTP,module,Magento_Backup,1
A login and a password are required.,Acceso y contraseña obligatorios.,module,Magento_Customer,1
Access Key Id,Llave Id de Acceso,module,Amazon_Core,1
"Access List value ""%1"" is not valid. Please use only IP addresses and host names.","El valor de la Lista de acceso ""%1"" no es válido. Por favor usa sólo direcciones IP y Nombres de host.",module,Magento_PageCache,1
Access Restriction,Acceso Restringido,module,Magento_WebsiteRestriction,1
Access the Magento Shipping Portal here,Acceda al portal de Magento Shipping aquí,module,Temando_Shipping,1
Access Token Expiration,Caducidad del Token de Acceso,module,Magento_Integration,1
FDS Filter Action,Acción de Filtro de Sistema de Detección de Fraude,module,Magento_Authorizenet,1
Unsupported bookmark action.,Acción de marcador no soportada.,module,Magento_Ui,1
Unknown action.,Acción desconocida.,module,Magento_CatalogRule,1
Custom Action,Acción Personalizada,module,Magento_ImportExport,1
Account &amp; Shipping Information,Cuenta &amp; Información de envío,module,Magento_Rma,1
Account Information Options,Opciones de Información de Cuenta,module,Magento_Customer,1
Accept or Deny Payment,Aceptar o Negar Pago,module,Magento_Sales,1
Accept Payment,Aceptar Pago,module,Magento_Sales,1
Accept payments with a completely customizable checkout page.,Aceptar pagos con una página de compras completamente personalizable.,module,Magento_Paypal,1
About Your Shipment,Acerca de Su Embarque,module,Magento_Shipping,1
About Your Invoice,Acerca de Su Factura,module,Magento_Sales,1
About Your Order,Acerca de Su Orden,module,Magento_Sales,1
About Your Refund,Acerca de Su Reembolso,module,Magento_Sales,1
ACL,ACL,module,Fastly_Cdn,1
ACL is successfully created.,ACL se ha creado con éxito.,module,Fastly_Cdn,1
ACL item is successfully deleted.,El artículo ACL es borrado correctamente.,module,Fastly_Cdn,1
